Date,Team1,Team2,Score1,Score2,ET,PSO,Location,HomeTeam,Type,Info
17/01/2002,UnitedArabEmirates,Oman,1,0,0,0,Riyadh,0,Friendly,0
18/01/2002,Haiti,Canada,0,2,0,0,Miami,0,ContinentalFinal,0
19/01/2002,Kuwait,Oman,1,3,0,0,Riyadh,0,Friendly,0
19/01/2002,ElSalvador,Mexico,0,1,0,0,Pasadena,0,ContinentalFinal,0
19/01/2002,USA,KoreaRepublic,2,1,0,0,Pasadena,1,ContinentalFinal,0
19/01/2002,Mali,Liberia,1,1,0,0,Bamako,1,ContinentalFinal,0
19/01/2002,St.KittsandNevis,Grenada,1,1,0,0,Basseterre,1,Friendly,0
20/01/2002,SaudiArabia,Bahrain,3,1,0,0,Riyadh,1,Friendly,0
20/01/2002,UnitedArabEmirates,Qatar,0,2,0,0,Riyadh,0,Friendly,0
20/01/2002,CostaRica,TrinidadandTobago,1,1,0,0,Miami,0,ContinentalFinal,0
20/01/2002,Egypt,Senegal,0,1,0,0,Bamako,0,ContinentalFinal,0
20/01/2002,Ecuador,Haiti,0,2,0,0,Miami,0,ContinentalFinal,0
20/01/2002,Cameroon,CongoDR,1,0,0,0,Sikasso,0,ContinentalFinal,0
20/01/2002,BurkinaFaso,SouthAfrica,0,0,0,0,Segou,0,ContinentalFinal,0
21/01/2002,USA,Cuba,1,0,0,0,Pasadena,1,ContinentalFinal,0
21/01/2002,Algeria,Nigeria,0,1,0,0,Bamako,0,ContinentalFinal,0
21/01/2002,Tunisia,Zambia,0,0,0,0,Bamako,0,ContinentalFinal,0
21/01/2002,Mexico,Guatemala,3,1,0,0,Pasadena,0,ContinentalFinal,0
21/01/2002,Côted'Ivoire,Togo,0,0,0,0,Sikasso,0,ContinentalFinal,0
21/01/2002,Ghana,Morocco,0,0,0,0,Segou,0,ContinentalFinal,0
22/01/2002,Kuwait,Bahrain,0,0,0,0,Riyadh,0,Friendly,0
22/01/2002,Canada,Ecuador,0,2,0,0,Miami,0,ContinentalFinal,0
23/01/2002,Oman,Qatar,1,2,0,0,Riyadh,0,Friendly,0
23/01/2002,SaudiArabia,UnitedArabEmirates,1,0,0,0,Riyadh,1,Friendly,0
23/01/2002,Guatemala,ElSalvador,0,1,0,0,Pasadena,0,ContinentalFinal,0
23/01/2002,KoreaRepublic,Cuba,0,0,0,0,Pasadena,0,ContinentalFinal,0
24/01/2002,Ghana,SouthAfrica,0,0,0,0,Segou,0,ContinentalFinal,0
24/01/2002,Mali,Nigeria,0,0,0,0,Bamako,1,ContinentalFinal,0
25/01/2002,Kuwait,Qatar,0,1,0,0,Riyadh,0,Friendly,0
25/01/2002,Egypt,Tunisia,1,0,0,0,Bamako,0,ContinentalFinal,0
25/01/2002,Cameroon,Côted'Ivoire,1,0,0,0,Sikasso,0,ContinentalFinal,0
25/01/2002,Liberia,Algeria,2,2,0,0,Bamako,0,ContinentalFinal,0
26/01/2002,SaudiArabia,Oman,2,0,0,0,Riyadh,1,Friendly,0
26/01/2002,UnitedArabEmirates,Bahrain,1,2,0,0,Riyadh,0,Friendly,0
26/01/2002,CostaRica,Haiti,2,1,1,0,Miami,0,ContinentalFinal,0
26/01/2002,BurkinaFaso,Morocco,1,2,0,0,Segou,0,ContinentalFinal,0
26/01/2002,Senegal,Zambia,1,0,0,0,Bamako,0,ContinentalFinal,0
26/01/2002,CongoDR,Togo,0,0,0,0,Sikasso,0,ContinentalFinal,0
27/01/2002,Mexico,KoreaRepublic,0,0,1,2,Pasadena,0,ContinentalFinal,0
27/01/2002,USA,ElSalvador,4,0,0,0,Pasadena,1,ContinentalFinal,0
28/01/2002,Bahrain,Oman,1,1,0,0,Riyadh,0,Friendly,0
28/01/2002,UnitedArabEmirates,Kuwait,1,2,0,0,Riyadh,0,Friendly,0
28/01/2002,Mali,Algeria,2,0,0,0,Bamako,1,ContinentalFinal,0
28/01/2002,Liberia,Nigeria,0,1,0,0,Mopti,0,ContinentalFinal,0
29/01/2002,SaudiArabia,Qatar,3,1,0,0,Riyadh,1,Friendly,0
29/01/2002,Cameroon,Togo,3,0,0,0,Sikasso,0,ContinentalFinal,0
29/01/2002,CongoDR,Côted'Ivoire,3,1,0,0,Kayes,0,ContinentalFinal,0
30/01/2002,Morocco,SouthAfrica,1,3,0,0,Segou,0,ContinentalFinal,0
30/01/2002,BurkinaFaso,Ghana,1,2,0,0,Mopti,0,ContinentalFinal,0
30/01/2002,CostaRica,KoreaRepublic,3,1,0,0,Pasadena,0,ContinentalFinal,0
30/01/2002,USA,Canada,0,0,1,2,Pasadena,1,ContinentalFinal,0
31/01/2002,Egypt,Zambia,2,1,0,0,Bamako,0,ContinentalFinal,0
31/01/2002,Senegal,Tunisia,0,0,0,0,Kayes,0,ContinentalFinal,0
31/01/2002,Brazil,Bolivia,6,0,0,0,Goiania,1,Friendly,0
02/02/2002,KoreaRepublic,Canada,1,2,0,0,Pasadena,0,ContinentalFinal,0
02/02/2002,USA,CostaRica,2,0,0,0,Pasadena,1,ContinentalFinal,0
03/02/2002,Mali,SouthAfrica,2,0,0,0,Kayes,1,ContinentalFinal,0
03/02/2002,Nigeria,Ghana,1,0,0,0,Bamako,0,ContinentalFinal,0
04/02/2002,Cameroon,Egypt,1,0,0,0,Sikasso,0,ContinentalFinal,0
04/02/2002,Senegal,CongoDR,2,0,0,0,Bamako,0,ContinentalFinal,0
06/02/2002,Iran,Slovakia,2,3,0,0,Tehran,1,Friendly,0
06/02/2002,SaudiArabia,Brazil,0,1,0,0,Riyadh,1,Friendly,0
07/02/2002,Senegal,Nigeria,2,1,1,0,Bamako,0,ContinentalFinal,0
07/02/2002,Mali,Cameroon,0,3,0,0,Bamako,1,ContinentalFinal,0
07/02/2002,Singapore,KoreaDPR,2,1,0,0,Singapore,1,Friendly,0
09/02/2002,Lithuania,Moldova,1,0,0,0,Ta'Qali,0,Friendly,0
09/02/2002,Mali,Nigeria,0,1,0,0,Mopti,1,ContinentalFinal,0
09/02/2002,Malta,Jordan,2,1,0,0,Ta'Qali,1,Friendly,0
10/02/2002,Senegal,Cameroon,0,0,1,2,Bamako,0,ContinentalFinal,0
10/02/2002,Thailand,Singapore,4,0,0,0,Bangkok,1,Friendly,0
10/02/2002,Qatar,KoreaDPR,1,1,0,0,Bangkok,0,Friendly,0
10/02/2002,FaroeIslands,Poland,1,2,0,0,Limassol,0,Friendly,0
11/02/2002,Moldova,Jordan,2,0,0,0,Ta'Qali,0,Friendly,0
11/02/2002,Malta,Lithuania,1,1,0,0,Ta'Qali,1,Friendly,0
12/02/2002,Slovenia,Honduras,1,5,0,0,HongKong,0,Friendly,0
12/02/2002,KoreaDPR,Singapore,4,2,0,0,Bangkok,0,Friendly,0
12/02/2002,Cyprus,Switzerland,4,2,1,0,Nicosia,1,Friendly,0
12/02/2002,CzechRepublic,Hungary,2,0,0,0,Larnaca,0,Friendly,0
12/02/2002,Turkey,Ecuador,0,1,0,0,Breda,0,Friendly,0
12/02/2002,Thailand,Qatar,1,0,0,0,Bangkok,1,Friendly,0
13/02/2002,SaudiArabia,Denmark,0,1,0,0,Riyadh,1,Friendly,0
13/02/2002,Liechtenstein,FaroeIslands,0,1,0,0,Paphos,0,Friendly,0
13/02/2002,Wales,Argentina,1,1,0,0,Cardiff,1,Friendly,0
13/02/2002,Lithuania,Jordan,0,3,0,0,Ta'Qali,0,Friendly,0
13/02/2002,Switzerland,Hungary,2,1,0,0,Limassol,0,Friendly,0
13/02/2002,Croatia,Bulgaria,0,0,0,0,Rijeka,1,Friendly,0
13/02/2002,Malta,Moldova,3,0,0,0,Ta'Qali,1,Friendly,0
13/02/2002,Greece,Sweden,2,2,0,0,Thessaloniki,1,Friendly,0
13/02/2002,Mexico,Yugoslavia,1,2,0,0,Phoenix,0,Friendly,0
13/02/2002,Cyprus,CzechRepublic,3,4,0,0,Nicosia,1,Friendly,0
13/02/2002,RepublicofIreland,Russia,2,0,0,0,Dublin,1,Friendly,0
13/02/2002,Luxembourg,Albania,0,0,0,0,Hesperange,1,Friendly,0
13/02/2002,Belgium,Norway,1,0,0,0,Brussels,1,Friendly,0
13/02/2002,Netherlands,England,1,1,0,0,Amsterdam,1,Friendly,0
13/02/2002,Germany,Israel,7,1,0,0,Kaiserslautern,1,Friendly,0
13/02/2002,Paraguay,Bolivia,2,2,0,0,CiudadDelEste,1,Friendly,0
13/02/2002,France,Romania,2,1,0,0,Saint-Denis,1,Friendly,0
13/02/2002,Poland,NorthernIreland,4,1,0,0,Limassol,0,Friendly,0
13/02/2002,Italy,USA,1,0,0,0,Catania,1,Friendly,0
13/02/2002,Uruguay,KoreaRepublic,2,1,0,0,Montevideo,1,Friendly,0
13/02/2002,Spain,Portugal,1,1,0,0,Barcelona,1,Friendly,0
14/02/2002,Qatar,Singapore,3,0,0,0,Bangkok,0,Friendly,0
14/02/2002,Thailand,KoreaDPR,0,1,0,0,Bangkok,1,Friendly,0
15/02/2002,ChinaPR,Slovenia,0,0,1,2,HongKong,0,Friendly,0
16/02/2002,Qatar,Singapore,2,0,0,0,Bangkok,0,Friendly,0
16/02/2002,Thailand,KoreaDPR,0,0,1,2,Bangkok,1,Friendly,0
01/03/2002,Iran,Venezuela,1,0,0,0,Casablanca,0,Friendly,0
02/03/2002,USA,Honduras,4,0,0,0,Seattle,1,Friendly,0
02/03/2002,Botswana,Swaziland,6,2,0,0,Gaborone,1,Friendly,0
07/03/2002,Brazil,Iceland,6,1,0,0,Cuiaba,1,Friendly,0
09/03/2002,Samoa,Tonga,2,0,0,0,Apia,1,ContinentalQualifier,0
10/03/2002,Swaziland,Lesotho,1,0,0,0,Swaziland,1,Friendly,0
10/03/2002,USA,Ecuador,1,0,0,0,Birmingham,0,Friendly,0
12/03/2002,AmericanSamoa,Tonga,2,7,0,0,Apia,0,ContinentalQualifier,0
13/03/2002,Tunisia,KoreaRepublic,0,0,0,0,Rades,1,Friendly,0
13/03/2002,Mexico,Albania,4,0,0,0,SanDiego,0,Friendly,0
14/03/2002,SaudiArabia,Estonia,0,2,0,0,Montecatini,0,Friendly,0
14/03/2002,Samoa,AmericanSamoa,5,0,0,0,Apia,1,ContinentalQualifier,0
14/03/2002,Tonga,PapuaNewGuinea,0,5,0,0,Apia,0,ContinentalQualifier,0
16/03/2002,Mauritius,Madagascar,2,3,0,0,Bellevue,1,Friendly,0
16/03/2002,Botswana,Namibia,3,1,0,0,Gaborone,1,Friendly,0
16/03/2002,Samoa,PapuaNewGuinea,1,4,0,0,Apia,1,ContinentalQualifier,0
17/03/2002,SriLanka,Pakistan,1,1,0,0,Colombo,1,Friendly,0
18/03/2002,PapuaNewGuinea,AmericanSamoa,7,0,0,0,Apia,0,ContinentalQualifier,0
19/03/2002,SriLanka,Pakistan,0,0,0,0,Kurunegala,1,Friendly,0
20/03/2002,Finland,KoreaRepublic,0,2,0,0,Cartagena,0,Friendly,0
20/03/2002,SouthAfrica,SaudiArabia,0,1,0,0,Montecatini,0,Friendly,0
21/03/2002,Japan,Ukraine,1,0,0,0,Osaka,1,Friendly,0
23/03/2002,SriLanka,Pakistan,1,0,0,0,Colombo,1,Friendly,0
25/03/2002,SriLanka,Pakistan,2,1,0,0,Kalutara,1,Friendly,0
26/03/2002,KoreaRepublic,Turkey,0,0,0,0,Bochum,0,Friendly,0
26/03/2002,Paraguay,Nigeria,1,1,0,0,London,0,Friendly,0
27/03/2002,Sweden,Switzerland,1,1,0,0,Malmö,1,Friendly,0
27/03/2002,Moldova,Hungary,0,2,0,0,Chisinau,1,Friendly,0
27/03/2002,SaudiArabia,Uruguay,3,2,0,0,Riyadh,1,Friendly,0
27/03/2002,Albania,Azerbaijan,1,0,0,0,Tirana,1,Friendly,0
27/03/2002,Belize,Guyana,3,1,0,0,BelizeCity,1,Friendly,0
27/03/2002,Wales,CzechRepublic,0,0,0,0,Cardiff,1,Friendly,0
27/03/2002,Austria,Slovakia,2,0,0,0,Graz,1,Friendly,0
27/03/2002,Greece,Belgium,3,2,0,0,Patra,1,Friendly,0
27/03/2002,CostaRica,Morocco,0,1,0,0,SanJose(Crc),1,Friendly,0
27/03/2002,Georgia,SouthAfrica,4,1,0,0,Tbilisi,1,Friendly,0
27/03/2002,Bosnia-Herzegovina,FYRMacedonia,4,4,0,0,Sarajevo,1,Friendly,0
27/03/2002,Brazil,Yugoslavia,1,0,0,0,Fortaleza,1,Friendly,0
27/03/2002,Poland,Japan,0,2,0,0,Lodz,1,Friendly,0
27/03/2002,Senegal,Bolivia,2,1,0,0,Dakar,1,Friendly,0
27/03/2002,Estonia,Russia,2,1,0,0,Tallinn,1,Friendly,0
27/03/2002,Croatia,Slovenia,0,0,0,0,Zagreb,1,Friendly,0
27/03/2002,Ecuador,Bulgaria,3,0,0,0,NewYork,0,Friendly,0
27/03/2002,Romania,Ukraine,4,1,0,0,Constanta,1,Friendly,0
27/03/2002,Tunisia,Norway,0,0,0,0,Rades,1,Friendly,0
27/03/2002,Malta,Andorra,1,1,0,0,Ta'Qali,1,Friendly,0
27/03/2002,RepublicofIreland,Denmark,3,0,0,0,Dublin,1,Friendly,0
27/03/2002,Liechtenstein,NorthernIreland,0,0,0,0,Vaduz,1,Friendly,0
27/03/2002,England,Italy,1,2,0,0,Leeds,1,Friendly,0
27/03/2002,Luxembourg,Latvia,0,3,0,0,Hesperange,1,Friendly,0
27/03/2002,Netherlands,Spain,1,0,0,0,Rotterdam,1,Friendly,0
27/03/2002,France,Scotland,5,0,0,0,Saint-Denis,1,Friendly,0
27/03/2002,Germany,USA,4,2,0,0,Rostock,1,Friendly,0
27/03/2002,Portugal,Finland,1,4,0,0,Porto,1,Friendly,0
27/03/2002,Argentina,Cameroon,2,2,0,0,Geneva,0,Friendly,0
30/03/2002,Botswana,SouthAfrica,0,0,1,2,Gaborone,1,Friendly,0
30/03/2002,Swaziland,Mozambique,1,2,0,0,Mhlume,1,Friendly,0
31/03/2002,Swaziland,Mozambique,1,1,0,0,BigBend,1,Friendly,0
03/04/2002,USA,Mexico,1,0,0,0,Denver,1,Friendly,0
04/04/2002,SriLanka,Maldives,1,0,0,0,Colombo,1,Friendly,0
06/04/2002,SriLanka,Maldives,1,1,0,0,Jaffna,1,Friendly,0
07/04/2002,Lesotho,Mozambique,0,2,0,0,Maseru,1,Friendly,0
09/04/2002,Singapore,Maldives,2,0,0,0,Singapore,1,Friendly,0
10/04/2002,Yemen,Ethiopia,1,1,0,0,Sana'A,1,Friendly,0
14/04/2002,Ethiopia,Tanzania,3,0,0,0,AddisAbaba,1,Friendly,0
17/04/2002,Norway,Sweden,0,0,0,0,Oslo,1,Friendly,0
17/04/2002,Austria,Cameroon,0,0,0,0,Vienna,1,Friendly,0
17/04/2002,Mexico,Bulgaria,1,0,0,0,NewYork/NewJersey,0,Friendly,0
17/04/2002,Slovenia,Tunisia,1,0,0,0,Ljubljana,1,Friendly,0
17/04/2002,SouthAfrica,Ecuador,0,0,0,0,Murcia,0,Friendly,0
17/04/2002,Turkey,Chile,2,0,0,0,Kerkrade,0,Friendly,0
17/04/2002,Hungary,Belarus,2,5,0,0,Debrecen,1,Friendly,0
17/04/2002,FYRMacedonia,Finland,1,0,0,0,Prilep,1,Friendly,0
17/04/2002,Yugoslavia,Lithuania,4,1,0,0,Smederevo,1,Friendly,0
17/04/2002,Latvia,Kazakhstan,2,1,0,0,Riga,1,Friendly,0
17/04/2002,Poland,Romania,1,2,0,0,Bydgoszcz,1,Friendly,0
17/04/2002,Croatia,Bosnia-Herzegovina,2,0,0,0,Zagreb,1,Friendly,0
17/04/2002,Malta,Azerbaijan,1,0,0,0,Ta'Qali,1,Friendly,0
17/04/2002,Ukraine,Georgia,2,1,0,0,Kyiv,1,Friendly,0
17/04/2002,Japan,CostaRica,1,1,0,0,Yokohama,1,Friendly,0
17/04/2002,Denmark,Israel,3,1,0,0,Copenhagen,1,Friendly,0
17/04/2002,RepublicofIreland,USA,2,1,0,0,Dublin,1,Friendly,0
17/04/2002,NorthernIreland,Spain,0,5,0,0,Belfast,1,Friendly,0
17/04/2002,England,Paraguay,4,0,0,0,Liverpool,1,Friendly,0
17/04/2002,Scotland,Nigeria,1,2,0,0,Aberdeen,1,Friendly,0
17/04/2002,Belgium,Slovakia,1,1,0,0,Brussels,1,Friendly,0
17/04/2002,Luxembourg,Liechtenstein,3,3,0,0,Hesperange,1,Friendly,0
17/04/2002,Andorra,Albania,2,0,0,0,AndorraLaVella,1,Friendly,0
17/04/2002,France,Russia,0,0,0,0,Saint-Denis,1,Friendly,0
17/04/2002,Italy,Uruguay,1,1,0,0,Milan,1,Friendly,0
17/04/2002,Germany,Argentina,0,1,0,0,Stuttgart,1,Friendly,0
17/04/2002,Portugal,Brazil,1,1,0,0,Lisbon,1,Friendly,0
17/04/2002,Greece,CzechRepublic,0,0,0,0,Ioannina,1,Friendly,0
20/04/2002,KoreaRepublic,CostaRica,2,0,0,0,Daegu,1,Friendly,0
21/04/2002,Swaziland,Namibia,2,1,0,0,Lobamba,1,Friendly,0
27/04/2002,KoreaRepublic,ChinaPR,0,0,0,0,Incheon,1,Friendly,0
29/04/2002,Japan,Slovakia,1,0,0,0,Tokyo,1,Friendly,0
01/05/2002,Tanzania,Ethiopia,3,1,0,0,DarEsSaalam,1,Friendly,0
02/05/2002,Japan,Honduras,3,3,0,0,Kobe,1,Friendly,0
04/05/2002,Nigeria,Kenya,3,0,0,0,Lagos,1,Friendly,0
04/05/2002,Malawi,Tanzania,1,0,0,0,Blantyre,1,Friendly,0
05/05/2002,Zimbabwe,Swaziland,0,2,0,0,Harare,1,Friendly,0
07/05/2002,Venezuela,Colombia,0,0,0,0,Caracas,1,Friendly,0
08/05/2002,Ecuador,Yugoslavia,1,0,0,0,NewYork/NewJersey,0,Friendly,0
08/05/2002,Hungary,Croatia,0,2,0,0,Pecs,1,Friendly,0
09/05/2002,CostaRica,Colombia,1,2,0,0,SanJose(Crc),1,Friendly,0
09/05/2002,Germany,Kuwait,7,0,0,0,Freiburg,1,Friendly,0
11/05/2002,Kenya,Tanzania,1,0,0,0,Nairobi,1,Friendly,0
11/05/2002,ChinaPR,Thailand,3,1,0,0,Kunming,1,Friendly,0
12/05/2002,Mexico,Colombia,2,1,0,0,MexicoCity,1,Friendly,0
12/05/2002,USA,Uruguay,2,1,0,0,WashingtonDc,1,Friendly,0
12/05/2002,SouthAfrica,Madagascar,1,0,0,0,Durban,1,Friendly,0
14/05/2002,Norway,Japan,3,0,0,0,Oslo,1,Friendly,0
14/05/2002,SaudiArabia,Senegal,3,2,0,0,Riyadh,1,Friendly,0
14/05/2002,Slovakia,Uzbekistan,4,1,0,0,Presov,1,Friendly,0
14/05/2002,Wales,Germany,1,0,0,0,Cardiff,1,Friendly,0
14/05/2002,Belgium,Algeria,0,0,0,0,Brussels,1,Friendly,0
15/05/2002,Greece,Cyprus,3,1,0,0,Rhodos,1,Friendly,0
15/05/2002,Switzerland,Canada,1,3,0,0,St.Gall,1,Friendly,0
16/05/2002,Bolivia,Mexico,0,1,0,0,SanFrancisco,0,Friendly,0
16/05/2002,RepublicofIreland,Nigeria,1,2,0,0,Dublin,1,Friendly,0
16/05/2002,USA,Jamaica,5,0,0,0,NewYork/NewJersey,1,Friendly,0
16/05/2002,ChinaPR,Uruguay,0,2,0,0,Shenyang,1,Friendly,0
16/05/2002,KoreaRepublic,Scotland,4,1,0,0,Busan,1,Friendly,0
17/05/2002,Ukraine,Yugoslavia,2,0,0,0,Moscow,0,Friendly,0
17/05/2002,Myanmar,Malaysia,1,1,0,0,Yangon,1,Friendly,0
17/05/2002,Sweden,Paraguay,1,2,0,0,Solna,1,Friendly,0
17/05/2002,Denmark,Cameroon,2,1,0,0,Copenhagen,1,Friendly,0
17/05/2002,Russia,Belarus,1,1,1,2,Moscow,1,Friendly,0
17/05/2002,Slovenia,Ghana,2,0,0,0,Ljubliana,1,Friendly,0
18/05/2002,Malawi,Angola,2,1,0,0,Blantyre,1,Friendly,0
18/05/2002,Tanzania,Kenya,0,5,0,0,Arusha,1,Friendly,0
18/05/2002,CzechRepublic,Italy,1,0,0,0,Prague,1,Friendly,0
18/05/2002,Nigeria,Jamaica,1,0,0,0,London,0,Friendly,0
18/05/2002,Germany,Austria,6,2,0,0,Leverkusen,1,Friendly,0
18/05/2002,Poland,Estonia,1,0,0,0,Warsaw,1,Friendly,0
18/05/2002,France,Belgium,1,2,0,0,Saint-Denis,1,Friendly,0
19/05/2002,Russia,Yugoslavia,1,1,1,2,Moscow,1,Friendly,0
19/05/2002,Ukraine,Belarus,0,2,0,0,Moscow,0,Friendly,0
19/05/2002,USA,Netherlands,0,2,0,0,Foxboro/Boston,1,Friendly,0
20/05/2002,SouthAfrica,Scotland,2,0,0,0,HongKong,0,Friendly,0
21/05/2002,KoreaRepublic,England,1,1,0,0,Jeju,1,Friendly,0
21/05/2002,Singapore,Uruguay,1,2,0,0,Singapore,1,Friendly,0
21/05/2002,SanMarino,Estonia,0,1,0,0,Serravalle,1,Friendly,0
22/05/2002,Norway,Iceland,1,1,0,0,Bodo,1,Friendly,0
22/05/2002,Finland,Latvia,2,1,0,0,Helsinki,1,Friendly,0
23/05/2002,Ecuador,Senegal,0,1,0,0,Tottori,0,Friendly,0
23/05/2002,Turkey,SouthAfrica,0,2,0,0,HongKong,0,Friendly,0
25/05/2002,Malaysia,Brazil,0,4,0,0,KualaLumpur,1,Friendly,0
25/05/2002,Japan,Sweden,1,1,0,0,Tokyo,1,Friendly,0
25/05/2002,ChinaPR,Portugal,0,2,0,0,Macau,0,Friendly,0
26/05/2002,Belgium,CostaRica,1,0,0,0,Kumamoto,0,Friendly,0
26/05/2002,England,Cameroon,2,2,0,0,Kobe,0,Friendly,0
26/05/2002,Denmark,Tunisia,2,1,0,0,Wakayama,0,Friendly,0
26/05/2002,KoreaRepublic,France,2,3,0,0,Suwon,1,Friendly,0
30/05/2002,Kuwait,Iran,1,3,0,0,Safat,1,Friendly,0
31/05/2002,France,Senegal,0,1,0,0,Seoul,0,FIFAWorldCup™Final,0
01/06/2002,RepublicofIreland,Cameroon,1,1,0,0,Niigata,0,FIFAWorldCup™Final,0
01/06/2002,Uruguay,Denmark,1,2,0,0,Ulsan,0,FIFAWorldCup™Final,0
01/06/2002,Germany,SaudiArabia,8,0,0,0,Sapporo,0,FIFAWorldCup™Final,0
02/06/2002,Argentina,Nigeria,1,0,0,0,Ibaraki,0,FIFAWorldCup™Final,0
02/06/2002,Paraguay,SouthAfrica,2,2,0,0,Busan,0,FIFAWorldCup™Final,0
02/06/2002,England,Sweden,1,1,0,0,Saitama,0,FIFAWorldCup™Final,0
02/06/2002,Spain,Slovenia,3,1,0,0,Gwangju,0,FIFAWorldCup™Final,0
03/06/2002,Croatia,Mexico,0,1,0,0,Niigata,0,FIFAWorldCup™Final,0
03/06/2002,Brazil,Turkey,2,1,0,0,Ulsan,0,FIFAWorldCup™Final,0
03/06/2002,Italy,Ecuador,2,0,0,0,Sapporo,0,FIFAWorldCup™Final,0
04/06/2002,ChinaPR,CostaRica,0,2,0,0,Gwangju,0,FIFAWorldCup™Final,0
04/06/2002,Japan,Belgium,2,2,0,0,Saitama,1,FIFAWorldCup™Final,0
04/06/2002,KoreaRepublic,Poland,2,0,0,0,Busan,1,FIFAWorldCup™Final,0
05/06/2002,Russia,Tunisia,2,0,0,0,Kobe,0,FIFAWorldCup™Final,0
05/06/2002,USA,Portugal,3,2,0,0,Suwon,0,FIFAWorldCup™Final,0
05/06/2002,Germany,RepublicofIreland,1,1,0,0,Ibaraki,0,FIFAWorldCup™Final,0
06/06/2002,Denmark,Senegal,1,1,0,0,Daegu,0,FIFAWorldCup™Final,0
06/06/2002,Cameroon,SaudiArabia,1,0,0,0,Saitama,0,FIFAWorldCup™Final,0
06/06/2002,France,Uruguay,0,0,0,0,Busan,0,FIFAWorldCup™Final,0
07/06/2002,Sweden,Nigeria,2,1,0,0,Kobe,0,FIFAWorldCup™Final,0
07/06/2002,Spain,Paraguay,3,1,0,0,Jeonju,0,FIFAWorldCup™Final,0
07/06/2002,Andorra,Armenia,0,2,0,0,AndorraLaVella,1,Friendly,0
07/06/2002,Argentina,England,0,1,0,0,Sapporo,0,FIFAWorldCup™Final,0
08/06/2002,Malawi,Botswana,2,0,0,0,Lilongwe,1,Friendly,0
08/06/2002,SouthAfrica,Slovenia,1,0,0,0,Daegu,0,FIFAWorldCup™Final,0
08/06/2002,Italy,Croatia,1,2,0,0,Ibaraki,0,FIFAWorldCup™Final,0
08/06/2002,Brazil,ChinaPR,4,0,0,0,Jeju,0,FIFAWorldCup™Final,0
09/06/2002,Malawi,Botswana,1,0,0,0,Blantyre,1,Friendly,0
09/06/2002,Mexico,Ecuador,2,1,0,0,Miyagi,0,FIFAWorldCup™Final,0
09/06/2002,CostaRica,Turkey,1,1,0,0,Incheon,0,FIFAWorldCup™Final,0
09/06/2002,Japan,Russia,1,0,0,0,Yokohama,1,FIFAWorldCup™Final,0
10/06/2002,KoreaRepublic,USA,1,1,0,0,Daegu,1,FIFAWorldCup™Final,0
10/06/2002,Tunisia,Belgium,1,1,0,0,Oita,0,FIFAWorldCup™Final,0
10/06/2002,Portugal,Poland,4,0,0,0,Jeonju,0,FIFAWorldCup™Final,0
11/06/2002,Denmark,France,2,0,0,0,Incheon,0,FIFAWorldCup™Final,0
11/06/2002,Senegal,Uruguay,3,3,0,0,Suwon,0,FIFAWorldCup™Final,0
11/06/2002,Cameroon,Germany,0,2,0,0,Shizuoka,0,FIFAWorldCup™Final,0
11/06/2002,SaudiArabia,RepublicofIreland,0,3,0,0,Yokohama,0,FIFAWorldCup™Final,0
12/06/2002,Sweden,Argentina,1,1,0,0,Miyagi,0,FIFAWorldCup™Final,0
12/06/2002,Nigeria,England,0,0,0,0,Osaka,0,FIFAWorldCup™Final,0
12/06/2002,SouthAfrica,Spain,2,3,0,0,Daejeon,0,FIFAWorldCup™Final,0
12/06/2002,Slovenia,Paraguay,1,3,0,0,Jeju,0,FIFAWorldCup™Final,0
13/06/2002,CostaRica,Brazil,2,5,0,0,Suwon,0,FIFAWorldCup™Final,0
13/06/2002,Turkey,ChinaPR,3,0,0,0,Seoul,0,FIFAWorldCup™Final,0
13/06/2002,Mexico,Italy,1,1,0,0,Oita,0,FIFAWorldCup™Final,0
13/06/2002,Ecuador,Croatia,1,0,0,0,Yokohama,0,FIFAWorldCup™Final,0
14/06/2002,Japan,Tunisia,2,0,0,0,Osaka,1,FIFAWorldCup™Final,0
14/06/2002,Belgium,Russia,3,2,0,0,Shizuoka,0,FIFAWorldCup™Final,0
14/06/2002,KoreaRepublic,Portugal,1,0,0,0,Incheon,1,FIFAWorldCup™Final,0
14/06/2002,Poland,USA,3,1,0,0,Daejeon,0,FIFAWorldCup™Final,0
15/06/2002,Germany,Paraguay,1,0,0,0,Jeju,0,FIFAWorldCup™Final,0
15/06/2002,Denmark,England,0,3,0,0,Niigata,0,FIFAWorldCup™Final,0
16/06/2002,Sweden,Senegal,1,2,1,0,Oita,0,FIFAWorldCup™Final,0
16/06/2002,Spain,RepublicofIreland,1,1,1,1,Suwon,0,FIFAWorldCup™Final,0
17/06/2002,Mexico,USA,0,2,0,0,Jeonju,0,FIFAWorldCup™Final,0
17/06/2002,Brazil,Belgium,2,0,0,0,Kobe,0,FIFAWorldCup™Final,0
18/06/2002,Japan,Turkey,0,1,0,0,Miyagi,1,FIFAWorldCup™Final,0
18/06/2002,KoreaRepublic,Italy,2,1,1,0,Daejeon,1,FIFAWorldCup™Final,0
21/06/2002,England,Brazil,1,2,0,0,Shizuoka,0,FIFAWorldCup™Final,0
21/06/2002,Germany,USA,1,0,0,0,Ulsan,0,FIFAWorldCup™Final,0
22/06/2002,Grenada,BritishVirginIslands,5,0,0,0,St.George's,1,Friendly,0
